    0.999452590942382812E+00   -0.270075798034667969E+00    0.939203262329101562E+00    0.128795716702938080E+04   -0.688489012624991089E+08   -0.631396350544150398E+01    1
    0.376293659210205078E+00    0.149190974235534668E+01    0.156476259231567383E+00    0.183798319280147552E+04   -0.680632972067853510E+08   -0.631646350544151769E+01    1
    0.579490661621093750E-01   -0.430189847946166992E+00    0.185179507732391357E+01    0.216505757153034210E+04   -0.660897129685632512E+08   -0.631896350544152607E+01    1
    0.327330112457275391E+00   -0.173511648178100586E+01    0.781194686889648438E+00    0.182256770193576813E+04   -0.656229576768659726E+08   -0.632146350544152202E+01    1
    0.236698865890502930E+01    0.144331479072570801E+01    0.326526403427124023E+00    0.572825812697410583E+03   -0.651871704716315866E+08   -0.632396350544152774E+01    1
    0.160006475448608398E+01    0.174296474456787109E+01    0.364715337753295898E+00    0.890361791849136353E+03   -0.651330683161035329E+08   -0.632646350544152636E+01    1
    0.107484817504882812E+01    0.268767118453979492E+00    0.165970611572265625E+01    0.117100738108158112E+04   -0.615714288033355102E+08   -0.632896350544151876E+01    1
    0.127699756622314453E+01   -0.164145588874816895E+01    0.557005882263183594E+00    0.102464718818664551E+04   -0.615060175201587081E+08   -0.633146350544152003E+01    1
    0.242297983169555664E+01    0.739393234252929688E-01    0.191086292266845703E+01    0.537029680609703064E+03   -0.612294474112120345E+08   -0.633396350544152309E+01    1
   -0.423866271972656250E+00   -0.191880702972412109E+01    0.371132135391235352E+00    0.270853444635868073E+04   -0.592525728378590271E+08   -0.633646350544152615E+01    1
   -0.314880847930908203E+00   -0.131767416000366211E+01    0.176990389823913574E+01    0.251119217514991760E+04   -0.589239913025429249E+08   -0.633896350544152920E+01    1
   -0.143066883087158203E+00   -0.171421694755554199E+01    0.172600162029266357E+01    0.221549947142601013E+04   -0.577435827354949042E+08   -0.634146350544152781E+01    1
   -0.285629272460937500E+00   -0.118648386001586914E+01    0.506061792373657227E+00    0.245322039127349854E+04   -0.563801902638020813E+08   -0.634396350544151222E+01    1
    0.603124141693115234E+00    0.890821933746337891E+00    0.782601833343505859E+00    0.145611661553382874E+04   -0.545747599864562675E+08   -0.634646350544149573E+01    1
    0.245518493652343750E+01    0.135199618339538574E+01    0.189109706878662109E+01    0.495105882883071899E+03   -0.532697934748753682E+08   -0.634896350544151034E+01    1
    0.186946582794189453E+01   -0.818667173385620117E+00    0.309481739997863770E+00    0.680304387211799622E+03   -0.510900329864678457E+08   -0.635146350544150984E+01    1
   -0.703597068786621094E+00   -0.625607967376708984E+00    0.252365112304687500E+00    0.294030164122581482E+04   -0.491550214221237600E+08   -0.635396350544149158E+01    1
    0.211528301239013672E+01    0.117327690124511719E+01    0.503711462020874023E+00    0.572430881857872009E+03   -0.474572256173171774E+08   -0.635646350544149996E+01    1
   -0.615560054779052734E+00    0.564340591430664062E+00    0.173974156379699707E+01    0.271677363753318787E+04   -0.463884209345109761E+08   -0.635896350544152256E+01    1
    0.165810394287109375E+01   -0.299948930740356445E+00    0.118956351280212402E+01    0.716152558922767639E+03   -0.440400950998500288E+08   -0.636146350544152384E+01    1
    0.248024368286132812E+01   -0.146547961235046387E+01    0.270067214965820312E+00    0.442573843598365784E+03   -0.438786629353074580E+08   -0.636396350544150557E+01    1
   -0.132991313934326172E+00    0.136558651924133301E+01    0.129316949844360352E+01    0.200631105720996857E+04   -0.436582396835009977E+08   -0.636646350544150952E+01    1
    0.525838375091552734E+00   -0.165256261825561523E+00    0.842222332954406738E+00    0.135509220182895660E+04   -0.424894228470356166E+08   -0.636896350544151346E+01    1
   -0.831583976745605469E+00    0.194367647171020508E+00    0.928938984870910645E+00    0.294249229550361633E+04   -0.420465294433650225E+08   -0.637146350544153250E+01    1
    0.104243183135986328E+01    0.122284030914306641E+01    0.142657566070556641E+01    0.989245452284812927E+03   -0.408262033690017015E+08   -0.637396350544155155E+01    1
    0.106392955780029297E+01   -0.660368442535400391E+00    0.130577087402343750E+01    0.952914666533470154E+03   -0.394978753121957853E+08   -0.637646350544152529E+01    1
   -0.893169879913330078E+00    0.553800106048583984E+00    0.976443290710449219E-01    0.294913019895553589E+04   -0.388432479484422654E+08   -0.637896350544150614E+01    1
   -0.622176170349121094E+00    0.144456052780151367E+01    0.335293173789978027E+00    0.251085249185562134E+04   -0.383655859553975388E+08   -0.638146350544151897E+01    1
    0.105659961700439453E+00    0.162381172180175781E+00    0.126241493225097656E+01    0.163234701752662659E+04   -0.376399152466631755E+08   -0.638396350544152380E+01    1
   -0.821022987365722656E+00    0.116833543777465820E+01    0.727071285247802734E+00    0.277153518259525299E+04   -0.372039566657162979E+08   -0.638646350544151620E+01    1
   -0.512498378753662109E+00   -0.871248006820678711E+00    0.616644740104675293E+00    0.230593328714370728E+04   -0.370558773757676482E+08   -0.638896350544153080E+01    1
    0.100853204727172852E+01    0.491656303405761719E+00    0.271756768226623535E+00    0.967264236211776733E+03   -0.369743572350221053E+08   -0.639146350544153830E+01    1
   -0.698413372039794922E+00    0.171926259994506836E+00    0.160401058197021484E+01    0.253491297602653503E+04   -0.360160590474921167E+08   -0.639396350544151737E+01    1
   -0.999526977539062500E-01   -0.157190632820129395E+01    0.369245767593383789E+00    0.176445049226284027E+04   -0.352711032245323062E+08   -0.639646350544152220E+01    1
   -0.372105121612548828E+00   -0.357408046722412109E+00    0.355257034301757812E+00    0.209104100942611694E+04   -0.352678055614322424E+08   -0.639896350544151460E+01    1
   -0.147974014282226562E+00   -0.158420872688293457E+01    0.545977354049682617E-01    0.183315473556518555E+04   -0.350171332044482604E+08   -0.640146350544150433E+01    1
   -0.963511466979980469E-01   -0.885803699493408203E-01    0.673745870590209961E-01    0.175280627012252808E+04   -0.336840854662077874E+08   -0.640396350544151272E+01    1
    0.143700742721557617E+01   -0.157535862922668457E+01    0.824547529220581055E+00    0.684364190697669983E+03   -0.336232012599844635E+08   -0.640646350544151311E+01    1
   -0.616478443145751953E+00   -0.148428916931152344E+00    0.117008936405181885E+01    0.232628220558166504E+04   -0.330516127734293491E+08   -0.640896350544153304E+01    1
   -0.434463500976562500E+00   -0.367998600006103516E+00    0.426335334777832031E-01    0.210992978870868683E+04   -0.330296503214698471E+08   -0.641146350544155297E+01    1
    0.500366687774658203E+00   -0.122076034545898438E+01    0.174229645729064941E+01    0.116328929901123047E+04   -0.327498764671628885E+08   -0.641396350544154892E+01    1
    0.125756788253784180E+01   -0.145554161071777344E+01    0.104129350185394287E+01    0.743359658122062683E+03   -0.322289081745781340E+08   -0.641646350544152533E+01    1
   -0.791470527648925781E+00   -0.140029454231262207E+01    0.875186324119567871E+00    0.249902933895587921E+04   -0.319941847251485474E+08   -0.641896350544152039E+01    1
   -0.791506767272949219E+00    0.646849393844604492E+00    0.117111551761627197E+01    0.252615338861942291E+04   -0.315722699917762689E+08   -0.642146350544151190E+01    1
    0.916396617889404297E+00    0.104748368263244629E+01    0.153241443634033203E+01    0.944178782105445862E+03   -0.314280647709714398E+08   -0.642396350544151495E+01    1
   -0.439386367797851562E+00   -0.166467738151550293E+01    0.740071535110473633E-01    0.206098367154598236E+04   -0.313653680304614231E+08   -0.642646350544152956E+01    1
   -0.288389205932617188E+00   -0.538349151611328125E-01    0.141560244560241699E+01    0.184983486056327820E+04   -0.302742015371735357E+08   -0.642896350544153616E+01    1
   -0.989947319030761719E+00    0.174406528472900391E+00    0.119471192359924316E+01    0.275310763120651245E+04   -0.298362333766840510E+08   -0.643146350544153833E+01    1
   -0.893954277038574219E+00    0.172211766242980957E+01    0.156516838073730469E+01    0.256737251281738281E+04   -0.287700949035112895E+08   -0.643396350544153695E+01    1
    0.982539653778076172E+00   -0.101556515693664551E+01    0.149388313293457031E+00    0.867203803062438965E+03   -0.282863264858013317E+08   -0.643646350544153023E+01    1
   -0.278806209564208984E+00   -0.307489633560180664E+00    0.175936341285705566E+01    0.177282120823860168E+04   -0.282839382960896045E+08   -0.643896350544152440E+01    1
