-1.221231758447802074e+00,-2.972790447073249354e+00,1.606448074246928995e-02,7.613239377759846320e+02
-1.474994621787147908e+00,-2.498823199629242264e+00,6.754190957799157020e-03,5.873988326591670557e+02
-1.646821065436853804e+00,-2.168191273671589148e+00,3.891441980229541457e-03,4.876662484130371240e+02
-1.681505750528442977e+00,-1.935905679236242793e+00,3.465014553156574133e-03,4.273132640294998623e+02
-1.738696995008952584e+00,-1.711177595035754173e+00,3.702913971727509607e-03,3.748703806411497794e+02
-1.792843870647638838e+00,-1.584314653858351019e+00,4.614716769183866384e-03,3.472947079735892544e+02
-1.763748939276617911e+00,-1.635490840734894480e+00,6.975310714681265747e-03,3.573295267329451121e+02
-1.673611020316615683e+00,-1.760368608250512779e+00,1.096220578993592140e-02,3.882445377584408561e+02
-1.600611240905897237e+00,-1.873169417342240184e+00,1.582787124415836050e-02,4.217481508471486791e+02
-1.455247315448613632e+00,-2.089833358362704896e+00,2.752725058557152146e-02,4.855096553918769473e+02
-1.299749733310461064e+00,-2.233000500039205249e+00,4.495898052834830516e-02,5.470521275890200741e+02
-1.194834210011875841e+00,-2.217330917184983097e+00,5.704659367962037347e-02,5.816490565494556222e+02
-1.160619240460920132e+00,-2.082700356024072885e+00,5.808510979380759193e-02,5.820495688853962974e+02
-1.240089248828051716e+00,-1.964317692179495367e+00,5.072480349782712561e-02,5.671089016882517626e+02
-1.274848258520115962e+00,-1.947414814068746836e+00,4.867882026226181408e-02,5.595242877745433816e+02
-1.207477578989324174e+00,-2.043570979493452455e+00,5.522940803018987904e-02,5.648795457955779966e+02
-1.211155284657301046e+00,-2.173228461021161184e+00,5.664193203523223974e-02,5.639419439091425374e+02
-1.274356871659792390e+00,-2.205611105324700283e+00,4.794370402625961619e-02,5.348267773796723077e+02
-1.359435253317464287e+00,-2.097783258320488287e+00,3.268985556700835376e-02,4.843641874194866546e+02
-1.457994062163274762e+00,-1.920538830572962041e+00,1.932493690667500680e-02,4.315444086204109908e+02
-1.608094972691478164e+00,-1.710409737987363066e+00,9.633243509916372682e-03,3.787851376693579937e+02
-1.762349803253840053e+00,-1.514640665420158960e+00,4.247070876978483248e-03,3.383146796024623768e+02
-1.715249913352884459e+00,-1.663224898502373428e+00,3.037308601287247271e-03,3.687684918678622239e+02
-1.645304251825350450e+00,-2.080878391684697348e+00,3.418855117883895511e-03,4.655758097614389612e+02
-1.571210531020594603e+00,-2.383196551914971373e+00,4.548007341007962064e-03,5.510753678877114226e+02
-1.338139667843013969e+00,-2.620544133946675291e+00,7.938445840782841489e-03,6.319414183324657870e+02
-1.034989946085022705e+00,-2.848708408580098439e+00,1.627413553548310091e-02,7.209538298152505149e+02
-7.465476421546053398e-01,-2.986945780398365002e+00,3.240104710565607643e-02,7.818950584692406665e+02
-5.552165740413157469e-01,-2.882096404692896741e+00,5.663907128473393005e-02,7.387894871569257020e+02
-4.781830246189673339e-01,-2.695272741343015976e+00,8.673030278323179409e-02,6.616659026460405357e+02
-3.081200869764688655e-01,-3.092092303885874305e+00,7.324892852446149294e-02,8.252632268668435245e+02
-8.437485693462141167e-01,-3.322605927820686755e+00,3.241780863634214499e-02,9.312865305488204513e+02
-1.183294646505303360e+00,-2.987183872142512353e+00,1.620422796755334807e-02,7.701813685128549878e+02
-1.461439252403402778e+00,-2.535807472950795560e+00,7.072408537731425006e-03,5.994134465098858300e+02
-1.646179638395729672e+00,-2.180010115341531662e+00,3.841503989661869400e-03,4.910447925453551647e+02
-1.691363160071508442e+00,-1.940834603379720580e+00,3.377522050942319363e-03,4.283038747679914877e+02
-1.741544493613556455e+00,-1.720517399791716695e+00,3.630039512448725216e-03,3.762236260452336865e+02
-1.794714174127510775e+00,-1.681021937435629443e+00,5.172672386302886935e-03,3.598736266753383575e+02
-1.771117581342520175e+00,-1.631474845606331048e+00,6.723458927832020281e-03,3.566727363339624048e+02
-1.682067285134700940e+00,-1.760430117682451723e+00,1.063492510617444244e-02,3.886176142385490380e+02
-1.614143504599525603e+00,-1.861547610042956435e+00,1.511179506234771458e-02,4.198318445778004389e+02
-1.483754472864552865e+00,-2.058741334588114924e+00,2.544959879889126947e-02,4.778963437979512605e+02
-1.319952320811017099e+00,-2.221939155115116193e+00,4.276066163748146187e-02,5.437149619887699146e+02
-1.206070066891470560e+00,-2.228057869962128734e+00,5.589908387115837679e-02,5.851503493406236203e+02
-1.164140862216723082e+00,-2.094694504395424595e+00,5.756142125939476412e-02,5.859138507398312186e+02
-1.238887159158433615e+00,-1.980536989414408033e+00,5.109105130935411021e-02,5.719534234179390069e+02
-1.268968059725881226e+00,-1.973886811564215193e+00,4.951077560985196746e-02,5.676381901759228867e+02
-1.205246092444604900e+00,-2.059630833009270301e+00,5.513740024518259952e-02,5.704363381875187997e+02
-1.218921152106975381e+00,-2.188273359780894101e+00,5.589826041048514410e-02,5.685286712865674872e+02
-1.288532167800527706e+00,-2.201085627137673306e+00,4.605943185484148023e-02,5.338364575554802514e+02
-1.381928068442805468e+00,-2.077533831054733326e+00,3.062712979940115238e-02,4.802978224343736429e+02
-1.482886429432908493e+00,-1.897146695650413495e+00,1.799908391767514326e-02,4.269441466140769990e+02
-1.634755549882151104e+00,-1.682854754457324908e+00,8.836203552962478697e-03,3.738024336572222524e+02
-1.605556762149555894e+00,-1.756361791194030353e+00,5.852861352441347809e-03,3.919442125734679507e+02
-1.705722598580728500e+00,-1.689741782903124712e+00,3.038779595967162038e-03,3.746154083439846545e+02
-1.641932642859989633e+00,-2.114843483544804670e+00,3.435321977993636890e-03,4.742254671815566098e+02
-1.564940684770064205e+00,-2.401460433686516183e+00,4.484641855888250178e-03,5.573710236258593795e+02
-1.338799047045128310e+00,-2.641469057738961901e+00,8.032445780816049874e-03,6.391421783097762273e+02
-1.034295398747324679e+00,-2.877616221461239299e+00,1.674479501735251508e-02,7.321427656912030670e+02
-7.407251762586417598e-01,-3.010419913681309900e+00,3.328351036920139394e-02,7.916136277094253728e+02
-5.342002376641639128e-01,-2.911723594220688494e+00,5.816104508952443797e-02,7.513049008695059001e+02
-4.738226625225583355e-01,-2.691105970112215307e+00,8.654921319697549131e-02,6.611956144723884563e+02
-3.192678959218668844e-01,-3.147478543374848670e+00,7.162328453793528893e-02,8.509471981153818660e+02
-9.043409128281445497e-01,-3.376555939605454526e+00,3.137406708498646779e-02,9.568704889710630823e+02
3.533183938390265233e-01,-1.470375669505053828e+00,2.374753622839839706e-02,3.484523284773525802e+02
-1.474474654900921111e+00,-2.535286132364119371e+00,6.835950359874651272e-03,5.992629197572258590e+02
-1.656508569221147642e+00,-2.187243824461174047e+00,3.793373168537525573e-03,4.924432209804704712e+02
-1.692523438669321756e+00,-1.944609024989899293e+00,3.310140386250192031e-03,4.289214642508217707e+02
-1.740509158196056338e+00,-1.724258807340748323e+00,3.544080927477260591e-03,3.773519365053783758e+02
-1.807321640851210498e+00,-1.581868797866393450e+00,4.282281585174440783e-03,3.467492206321753088e+02
-1.778241472897734488e+00,-1.624764057543423235e+00,6.474417048883993747e-03,3.559731074971428484e+02
-1.696264687078353317e+00,-1.750850542607622184e+00,1.019153134610665049e-02,3.866066346736906780e+02
-1.624596428981911700e+00,-1.853103819854695633e+00,1.453338355891930361e-02,4.190441322831251227e+02
-1.510496388208402374e+00,-2.019264547097659790e+00,2.325766051802354711e-02,4.700637888783633116e+02
-1.344404883107695348e+00,-2.205682968287572265e+00,4.044363701473884659e-02,5.389754355708254252e+02
-1.217574334968776206e+00,-2.233124418208757511e+00,5.453610967033971357e-02,5.869376208892648492e+02
-1.171465931031196117e+00,-2.112685393459374339e+00,5.710516426008243468e-02,5.912934870907051845e+02
-1.235734642328958133e+00,-2.002507729830052874e+00,5.176025684655495562e-02,5.786395452661079162e+02
-1.258612258402342476e+00,-2.004729733553908488e+00,5.080714665481545628e-02,5.769842046070908737e+02
-1.206973598590499686e+00,-2.081733707462872562e+00,5.523404584169985115e-02,5.773287725717297008e+02
-1.230297896305470040e+00,-2.201801559440554001e+00,5.498544145590204130e-02,5.718685326572252734e+02
-1.309589719484323567e+00,-2.196532423744976370e+00,4.408155082573709388e-02,5.324791404829999237e+02
-1.405964812384786988e+00,-2.058114921799055530e+00,2.875598061975766576e-02,4.758169645563795598e+02
-1.510093258776435965e+00,-1.873399724166238123e+00,1.670116465357843888e-02,4.217134618396480619e+02
-1.666921884619998018e+00,-1.650825183999349743e+00,8.055209561062263296e-03,3.676761364509868599e+02
-1.798693790505272450e+00,-1.498900900177956075e+00,3.766563282764770915e-03,3.357743114848125288e+02
-1.709420626098885343e+00,-1.718361484524955962e+00,3.034303422505596395e-03,3.802723990231589255e+02
-1.638904584373124473e+00,-2.147032949547722502e+00,3.438821624079445565e-03,4.830074990110177851e+02
-1.566625196997021074e+00,-2.422741518947221451e+00,4.450313582374537495e-03,5.637766052795968790e+02
-1.331122088843731177e+00,-2.663523768944068060e+00,8.078351734766054532e-03,6.471825157204890502e+02
-1.035581610953296705e+00,-2.917878313043431593e+00,1.712242084508554252e-02,7.481190607349021775e+02
-7.411654191378918011e-01,-3.059586066657508319e+00,3.423127599906768820e-02,8.127176242797856958e+02
-5.097305217155356782e-01,-2.912277992985896180e+00,5.950756111212156252e-02,7.526768030729227803e+02
-4.730719459996097775e-01,-2.698723582598812953e+00,8.661449230760150109e-02,6.638795513907197119e+02
-3.237795854967204789e-01,-3.185017989008955830e+00,6.991265622537837232e-02,8.700338794069132291e+02
-8.624368152750827576e-01,-3.374767224929759557e+00,3.250412976283676564e-02,9.573972396080475846e+02
1.914480574370136523e+00,-3.101700253810501628e+00,5.316769099481773782e-04,8.895519927181959474e+02
-1.431115597992670185e+00,-2.622473405172499383e+00,7.851975184142346090e-03,6.285120473260850531e+02
-1.637324889836438757e+00,-2.210129681593259399e+00,3.946945111889425990e-03,4.988516911272058678e+02
-1.697780034483799660e+00,-1.949023842506595550e+00,3.279360033735229281e-03,4.295278897239837761e+02
-1.734483050738491627e+00,-1.746334723957995383e+00,3.558500619461617883e-03,3.819858846490490691e+02
-1.816195045353467208e+00,-1.580139215067208003e+00,4.135445694021220447e-03,3.463248348681813695e+02
-1.793796373447885895e+00,-1.619370236724417378e+00,6.199836717941474735e-03,3.548148262688669092e+02
-1.711719474285129161e+00,-1.743973680984058028e+00,9.757241605138989096e-03,3.855679146390852452e+02
-1.636062250924115169e+00,-1.849550258805849001e+00,1.411917454654775493e-02,4.183170063349575116e+02
-1.538391437894350400e+00,-1.984037707874732881e+00,2.151714916479332412e-02,4.618046928043727917e+02
-1.369583488724779752e+00,-2.184157655322912728e+00,3.802086574418993281e-02,5.335877006400472737e+02
-1.234955736374268920e+00,-2.239247978054029975e+00,5.324406724534284235e-02,5.875554914612084758e+02
-1.181409377184428511e+00,-2.123319754690020655e+00,5.629145915266482031e-02,5.944843979728127579e+02
-1.229368834609652961e+00,-2.024746619970610784e+00,5.238834594568576863e-02,5.858350371461156101e+02
-1.246344564310401637e+00,-2.033733181369840715e+00,5.217495043288134654e-02,5.863556475310709857e+02
-1.208588290839927470e+00,-2.096678428905808911e+00,5.476387791893107260e-02,5.823565186476536155e+02
-1.241340755485019098e+00,-2.215995597590729282e+00,5.406918921630703145e-02,5.759409934431728288e+02
-1.330071542893305425e+00,-2.187284464894138303e+00,4.215675583436317986e-02,5.294151077998100163e+02
-1.430394233263950765e+00,-2.034083262072376108e+00,2.691782708455120812e-02,4.702010557097098626e+02
-1.533844565260227721e+00,-1.850784908866249800e+00,1.560240132640968759e-02,4.168110366847235468e+02
-1.698538877614417242e+00,-1.624859065103579692e+00,7.408292610197850063e-03,3.623496877725424952e+02
-1.815690500005074259e+00,-1.486844107323077591e+00,3.533642471814248728e-03,3.337537400482991643e+02
-1.709509018393216895e+00,-1.737743762674384573e+00,2.983737135458422018e-03,3.845124409289453524e+02
-1.643806884469196650e+00,-2.175358478675541996e+00,3.446204733819842152e-03,4.898794968605790814e+02
-1.570227602079374174e+00,-2.446484616767557796e+00,4.486613478281934429e-03,5.709657812362046343e+02
-1.323008759479238572e+00,-2.703073017461450345e+00,8.334088187307991946e-03,6.618468414756735001e+02
-1.005022647133646529e+00,-2.953667328801493852e+00,1.804535920524674361e-02,7.640728679970694657e+02
-7.253821854154778315e-01,-3.097293276032452969e+00,3.544426070959903752e-02,8.302968926821000650e+02
-5.069981237795793128e-01,-2.927279621509407459e+00,6.110393478597098138e-02,7.584707018155266951e+02
-4.696448302012925513e-01,-2.698236111227513501e+00,8.679168342691322147e-02,6.638730939320705602e+02
-3.272546125519228966e-01,-3.196073606200930062e+00,7.046300407540580235e-02,8.744879197279072969e+02
-8.159440719510611117e-01,-3.380051042325766808e+00,3.305072428933566314e-02,9.632064650285118432e+02
3.025606332694565914e-01,-1.554537815444681392e+00,2.629785085088351751e-02,3.642905919403870030e+02
-1.449941633851594247e+00,-2.649069166837183076e+00,7.886874122940869605e-03,6.364658871137929737e+02
-1.627240559422511890e+00,-2.239379767621619610e+00,4.095924183230827999e-03,5.065244181946883941e+02
-1.680611389581784021e+00,-1.964539027062601750e+00,3.363585957000933459e-03,4.334966753264582167e+02
-1.730028950424897793e+00,-1.753628521310244714e+00,3.550893135657100415e-03,3.838064468999588144e+02
-1.813636069803760797e+00,-1.588393120026452277e+00,4.075292703714436006e-03,3.485582748627696787e+02
-1.803284919352402982e+00,-1.612994516280257695e+00,5.973174207521355500e-03,3.543651496942986796e+02
-1.714747436614576959e+00,-1.740915401128951157e+00,9.550445813278908916e-03,3.859515960479552632e+02
-1.643657836239346137e+00,-1.847837937323208113e+00,1.375262564318987211e-02,4.188953617795119158e+02
-1.563308754424944214e+00,-1.955575633723297013e+00,2.005554561772010871e-02,4.559697374323164922e+02
-1.394093333079650332e+00,-2.151884182896247832e+00,3.547168685363170926e-02,5.250542009722080365e+02
-1.252603122755263199e+00,-2.237318310500336249e+00,5.155658288796789723e-02,5.867610962149306033e+02
-1.190144927539702913e+00,-2.135629757277813123e+00,5.530211251177434562e-02,5.988189790328882509e+02
-1.225482671982042859e+00,-2.046356872923609682e+00,5.289703456572660695e-02,5.927727316014896815e+02
-1.230876583978846472e+00,-2.062628078221629746e+00,5.370342545876446300e-02,5.960387475287465122e+02
-1.213142747263423971e+00,-2.120834841593492559e+00,5.460616197548378431e-02,5.898219838141005766e+02
-1.251941836853251111e+00,-2.224562755455155472e+00,5.291925012235761117e-02,5.786884088442537859e+02
-1.353375003083253869e+00,-2.174564487420246994e+00,4.003317494762669709e-02,5.256220573505662514e+02
-1.455180265949524765e+00,-2.011044171464305030e+00,2.513806563902358168e-02,4.650979047583669512e+02
-1.566818899874855786e+00,-1.822439772963208249e+00,1.439640270900005049e-02,4.104784452748285730e+02
-1.731124758242146511e+00,-1.604116506723367142e+00,6.894800925929190499e-03,3.577765685476924205e+02
-1.834502569460843224e+00,-1.478933212675146436e+00,3.328020147193983241e-03,3.324858466848004923e+02
-1.716164533537901882e+00,-1.753081912117512076e+00,2.915494124160063118e-03,3.878567856959961659e+02
-1.637816197247245809e+00,-2.202451902521610272e+00,3.452094771217488044e-03,4.977703181335654676e+02
-1.560687701789320148e+00,-2.479808790035588295e+00,4.622561779452282957e-03,5.814317095737580985e+02
-1.317263718001119077e+00,-2.746761347868407199e+00,8.678100660718472345e-03,6.776560902063318963e+02
-1.011279652735879164e+00,-3.023825934833068274e+00,1.868542468747665802e-02,7.932597719105315264e+02
-7.107555056927452597e-01,-3.125771420372467801e+00,3.710239647655884376e-02,8.430228263817364223e+02
-4.987856672339949782e-01,-2.932362613421019670e+00,6.287725654137450715e-02,7.601893785477005849e+02
-4.674688644793913994e-01,-2.709848169405952412e+00,8.798047969856435946e-02,6.674757175366619322e+02
-2.990466154385691411e-01,-3.192594085730708908e+00,7.242892900791451927e-02,8.732718403764660025e+02
-8.644821014581101082e-01,-3.445730614697436245e+00,3.339497836656216134e-02,9.957156728844317968e+02
3.425002050109839935e-01,-1.663723450883257460e+00,2.861221483359901660e-02,3.872532996361551909e+02
-1.436863772543441664e+00,-2.724205493909631404e+00,8.751844809814326651e-03,6.625014310090609797e+02
-1.598438236407467183e+00,-2.304202513732636959e+00,4.481223925318406423e-03,5.252994480591205502e+02
-1.663165320802350911e+00,-1.981059900443851607e+00,3.449431511966472453e-03,4.378316917710780558e+02
-1.723999219546102024e+00,-1.775497672355259571e+00,3.612571836537010854e-03,3.885814638367100429e+02
-1.814371024229077367e+00,-1.601146689389816302e+00,4.050752810518866778e-03,3.513777219281235489e+02
-1.813319418849660192e+00,-1.611771106566438405e+00,5.797413978145929229e-03,3.544632351626713671e+02
-1.743240826583775771e+00,-1.726004084521683524e+00,8.913002763867987691e-03,3.830707860983694673e+02
-1.654801641934231071e+00,-1.841265395625750312e+00,1.330468932663100845e-02,4.179739791449416089e+02
-1.578526373396309301e+00,-1.940076690605501142e+00,1.917036282724573007e-02,4.526775886415265973e+02
-1.422294843456122226e+00,-2.120519472999486954e+00,3.302830218831677433e-02,5.170283442848539153e+02
-1.271197038683198777e+00,-2.229521089917854582e+00,4.962474766312802849e-02,5.841624912365094815e+02
-1.203930565198029434e+00,-2.149747041809244141e+00,5.447722270899704733e-02,6.022101905740332768e+02
-1.216029588128622496e+00,-2.067471099331271045e+00,5.366433563259871697e-02,5.998909546102546528e+02
-1.214541381219397032e+00,-2.085555828459584760e+00,5.503926106804366003e-02,6.041351719872629928e+02
-1.220167968136474324e+00,-2.143309734510669973e+00,5.448627577790161186e-02,5.962523863403910127e+02
-1.270799827598465992e+00,-2.226995071243553337e+00,5.118942863461257292e-02,5.790718680699654897e+02
-1.373787462066649923e+00,-2.159566331197517286e+00,3.791350629087754387e-02,5.221602185207611910e+02
-1.477257900967761550e+00,-1.987096531052375159e+00,2.363258772056760909e-02,4.595077436301052671e+02
-1.593164386820356437e+00,-1.787868984736483480e+00,1.328305366491388390e-02,4.029872794664868252e+02
-1.746064214627616629e+00,-1.586942851629607798e+00,6.363016581607228508e-03,3.556764682822023929e+02
-1.866102489298036460e+00,-1.452844310283181617e+00,3.046996273371961519e-03,3.274760008054996092e+02
